<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26205RMFS3,D,17/05/19,00:00:00,100.4510000,100.5990000,100.4510000,100.5780000,8974939
SU26205RMFS3,D,20/05/19,00:00:00,100.5030000,100.6000000,100.5030000,100.5990000,111022
SU26205RMFS3,D,21/05/19,00:00:00,100.5500000,100.6690000,100.4000000,100.6000000,1370172
SU26205RMFS3,D,22/05/19,00:00:00,100.5990000,100.7000000,100.5330000,100.7000000,24488
SU26205RMFS3,D,23/05/19,00:00:00,100.7010000,100.7010000,100.5930000,100.6490000,568109
SU26205RMFS3,D,24/05/19,00:00:00,100.5910000,100.7000000,100.5910000,100.7000000,51302
SU26205RMFS3,D,27/05/19,00:00:00,100.7100000,100.7570000,100.6040000,100.6900000,44613
SU26205RMFS3,D,28/05/19,00:00:00,100.7010000,100.7490000,100.6020000,100.7300000,31068
SU26205RMFS3,D,29/05/19,00:00:00,100.6990000,100.7790000,100.6210000,100.6920000,56451
SU26205RMFS3,D,30/05/19,00:00:00,100.7780000,100.7780000,100.6160000,100.6700000,374113
SU26205RMFS3,D,31/05/19,00:00:00,100.7440000,100.8000000,100.6470000,100.7000000,32287
SU26205RMFS3,D,03/06/19,00:00:00,100.7100000,101.3940000,100.6000000,100.6580000,267904
SU26205RMFS3,D,04/06/19,00:00:00,100.7980000,100.7980000,100.6000000,100.6010000,24338
SU26205RMFS3,D,05/06/19,00:00:00,100.6920000,100.7670000,100.5100000,100.7200000,1341171
SU26205RMFS3,D,06/06/19,00:00:00,100.7190000,100.7790000,100.6550000,100.7290000,289473
SU26205RMFS3,D,07/06/19,00:00:00,100.7620000,100.7990000,100.6900000,100.7510000,428452
SU26205RMFS3,D,10/06/19,00:00:00,100.6710000,100.7650000,100.6030000,100.6030000,27896
SU26205RMFS3,D,11/06/19,00:00:00,100.5320000,100.7810000,100.5300000,100.7140000,129292
SU26205RMFS3,D,13/06/19,00:00:00,100.7190000,100.7270000,100.6700000,100.6700000,10330
SU26205RMFS3,D,14/06/19,00:00:00,100.6510000,100.7990000,100.6200000,100.7010000,112988
SU26205RMFS3,D,17/06/19,00:00:00,100.8220000,100.8670000,100.6310000,100.7760000,1006761
SU26205RMFS3,D,18/06/19,00:00:00,100.7610000,100.8470000,100.7510000,100.7580000,540711
SU26205RMFS3,D,19/06/19,00:00:00,100.7580000,100.8490000,100.7580000,100.8200000,696094
SU26205RMFS3,D,20/06/19,00:00:00,100.8740000,100.9750000,100.8530000,100.9200000,765410
