<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,D,22/09/16,00:00:00,3065.5000000,3125.0000000,3045.0000000,3125.0000000,715598
LKOH,D,23/09/16,00:00:00,3114.5000000,3118.0000000,3055.0000000,3085.5000000,603058
LKOH,D,26/09/16,00:00:00,3065.0000000,3067.5000000,3041.0000000,3060.0000000,539632
LKOH,D,27/09/16,00:00:00,3052.0000000,3058.5000000,3018.0000000,3028.0000000,631901
LKOH,D,28/09/16,00:00:00,3036.0000000,3045.5000000,3005.0000000,3010.5000000,434242
LKOH,D,29/09/16,00:00:00,3051.0000000,3093.0000000,3043.0000000,3082.0000000,492108
LKOH,D,30/09/16,00:00:00,3066.0000000,3093.0000000,3056.5000000,3068.0000000,634240
LKOH,D,03/10/16,00:00:00,3063.5000000,3085.0000000,3050.5000000,3075.0000000,326332
LKOH,D,04/10/16,00:00:00,3064.5000000,3084.0000000,3055.0000000,3077.0000000,376538
LKOH,D,05/10/16,00:00:00,3068.0000000,3082.0000000,3042.0000000,3076.0000000,462394
LKOH,D,06/10/16,00:00:00,3071.0000000,3073.5000000,3040.0000000,3070.0000000,355123
LKOH,D,07/10/16,00:00:00,3070.5000000,3082.0000000,3036.0000000,3050.0000000,451380
LKOH,D,10/10/16,00:00:00,3043.5000000,3092.5000000,3043.0000000,3077.5000000,405635
LKOH,D,11/10/16,00:00:00,3069.0000000,3110.0000000,3059.0000000,3104.0000000,406605
LKOH,D,12/10/16,00:00:00,3100.0000000,3125.0000000,3091.0000000,3117.5000000,474128
LKOH,D,13/10/16,00:00:00,3118.0000000,3124.0000000,3060.0000000,3084.5000000,472324
LKOH,D,14/10/16,00:00:00,3084.5000000,3087.0000000,3057.5000000,3064.0000000,294323
LKOH,D,17/10/16,00:00:00,3066.0000000,3068.5000000,3027.0000000,3030.0000000,438054
LKOH,D,18/10/16,00:00:00,3042.0000000,3069.0000000,3031.0000000,3050.0000000,390669
LKOH,D,19/10/16,00:00:00,3052.5000000,3056.0000000,3014.0000000,3048.0000000,355375
LKOH,D,20/10/16,00:00:00,3040.0000000,3054.0000000,3011.0000000,3037.5000000,429563
LKOH,D,21/10/16,00:00:00,3036.0000000,3078.5000000,3017.5000000,3071.0000000,362088
LKOH,D,24/10/16,00:00:00,3072.0000000,3100.0000000,3057.0000000,3094.5000000,413878
LKOH,D,25/10/16,00:00:00,3093.0000000,3110.0000000,3071.5000000,3098.0000000,495015
LKOH,D,26/10/16,00:00:00,3095.5000000,3097.5000000,3044.0000000,3081.5000000,518197
LKOH,D,27/10/16,00:00:00,3081.5000000,3104.5000000,3074.5000000,3099.0000000,410072
LKOH,D,28/10/16,00:00:00,3084.5000000,3104.0000000,3073.0000000,3104.0000000,291881
LKOH,D,31/10/16,00:00:00,3089.0000000,3104.5000000,3078.0000000,3100.0000000,456187
LKOH,D,01/11/16,00:00:00,3098.5000000,3127.0000000,3095.0000000,3106.0000000,617021
LKOH,D,02/11/16,00:00:00,3088.5000000,3091.5000000,2962.0000000,2983.0000000,1270090
LKOH,D,03/11/16,00:00:00,2992.0000000,3013.0000000,2952.5000000,2984.0000000,530778
LKOH,D,07/11/16,00:00:00,2986.0000000,3025.0000000,2965.0000000,2991.0000000,687099
LKOH,D,08/11/16,00:00:00,3011.5000000,3055.0000000,3006.0000000,3030.0000000,533101
LKOH,D,09/11/16,00:00:00,2968.0000000,3093.0000000,2967.0000000,3058.5000000,967823
