<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN,D,17/06/16,00:00:00,8520.0000000,8605.0000000,8425.0000000,8448.0000000,317456
GMKN,D,20/06/16,00:00:00,8302.0000000,8430.0000000,8275.0000000,8300.0000000,234705
GMKN,D,21/06/16,00:00:00,8328.0000000,8424.0000000,8197.0000000,8413.0000000,219109
GMKN,D,22/06/16,00:00:00,8430.0000000,8465.0000000,8291.0000000,8349.0000000,156261
GMKN,D,23/06/16,00:00:00,8348.0000000,8407.0000000,8226.0000000,8407.0000000,122718
GMKN,D,24/06/16,00:00:00,8071.0000000,8380.0000000,8065.0000000,8380.0000000,252804
GMKN,D,27/06/16,00:00:00,8368.0000000,8398.0000000,8232.0000000,8285.0000000,141995
GMKN,D,28/06/16,00:00:00,8300.0000000,8480.0000000,8285.0000000,8480.0000000,181055
GMKN,D,29/06/16,00:00:00,8484.0000000,8579.0000000,8424.0000000,8485.0000000,172775
GMKN,D,30/06/16,00:00:00,8462.0000000,8545.0000000,8425.0000000,8540.0000000,107738
GMKN,D,01/07/16,00:00:00,8541.0000000,8556.0000000,8377.0000000,8496.0000000,125466
GMKN,D,04/07/16,00:00:00,8530.0000000,8887.0000000,8507.0000000,8861.0000000,350624
GMKN,D,05/07/16,00:00:00,8861.0000000,8979.0000000,8759.0000000,8809.0000000,247422
GMKN,D,06/07/16,00:00:00,8787.0000000,8829.0000000,8724.0000000,8772.0000000,121831
GMKN,D,07/07/16,00:00:00,8846.0000000,8888.0000000,8653.0000000,8720.0000000,153810
GMKN,D,08/07/16,00:00:00,8685.0000000,8694.0000000,8519.0000000,8672.0000000,158913
GMKN,D,11/07/16,00:00:00,8716.0000000,8875.0000000,8715.0000000,8855.0000000,134841
GMKN,D,12/07/16,00:00:00,8880.0000000,9040.0000000,8852.0000000,9025.0000000,223849
GMKN,D,13/07/16,00:00:00,9026.0000000,9300.0000000,8961.0000000,9300.0000000,416977
GMKN,D,14/07/16,00:00:00,9300.0000000,9330.0000000,9090.0000000,9297.0000000,210190
GMKN,D,15/07/16,00:00:00,9200.0000000,9300.0000000,9193.0000000,9290.0000000,119909
GMKN,D,18/07/16,00:00:00,9265.0000000,9375.0000000,9244.0000000,9308.0000000,144330
GMKN,D,19/07/16,00:00:00,9319.0000000,9339.0000000,9220.0000000,9310.0000000,116087
GMKN,D,20/07/16,00:00:00,9295.0000000,9315.0000000,9041.0000000,9297.0000000,164725
GMKN,D,21/07/16,00:00:00,9252.0000000,9400.0000000,9155.0000000,9390.0000000,141013
GMKN,D,22/07/16,00:00:00,9350.0000000,9457.0000000,9322.0000000,9400.0000000,144162
GMKN,D,25/07/16,00:00:00,9409.0000000,9450.0000000,9273.0000000,9306.0000000,117684
GMKN,D,26/07/16,00:00:00,9309.0000000,9356.0000000,9175.0000000,9339.0000000,113022
GMKN,D,27/07/16,00:00:00,9349.0000000,9445.0000000,9251.0000000,9445.0000000,114125
GMKN,D,28/07/16,00:00:00,9422.0000000,9535.0000000,9321.0000000,9535.0000000,182554
GMKN,D,29/07/16,00:00:00,9512.0000000,9600.0000000,9444.0000000,9444.0000000,148757
GMKN,D,01/08/16,00:00:00,9499.0000000,9674.0000000,9499.0000000,9637.0000000,149141
GMKN,D,02/08/16,00:00:00,9639.0000000,9700.0000000,9563.0000000,9581.0000000,194041
GMKN,D,03/08/16,00:00:00,9580.0000000,9717.0000000,9580.0000000,9660.0000000,115733
GMKN,D,04/08/16,00:00:00,9682.0000000,9775.0000000,9610.0000000,9734.0000000,125356
GMKN,D,05/08/16,00:00:00,9732.0000000,9792.0000000,9688.0000000,9778.0000000,114849
GMKN,D,08/08/16,00:00:00,9788.0000000,9850.0000000,9757.0000000,9830.0000000,73187
GMKN,D,09/08/16,00:00:00,9819.0000000,9889.0000000,9791.0000000,9850.0000000,95918
GMKN,D,10/08/16,00:00:00,9890.0000000,9935.0000000,9784.0000000,9927.0000000,145532
GMKN,D,11/08/16,00:00:00,9923.0000000,10067.0000000,9900.0000000,9989.0000000,201998
GMKN,D,12/08/16,00:00:00,9989.0000000,10007.0000000,9790.0000000,9860.0000000,145319
GMKN,D,15/08/16,00:00:00,9860.0000000,10030.0000000,9730.0000000,9967.0000000,136459
GMKN,D,16/08/16,00:00:00,9970.0000000,10015.0000000,9810.0000000,9975.0000000,121293
GMKN,D,17/08/16,00:00:00,9939.0000000,9947.0000000,9710.0000000,9770.0000000,88245
GMKN,D,18/08/16,00:00:00,9776.0000000,9846.0000000,9555.0000000,9601.0000000,145826
GMKN,D,19/08/16,00:00:00,9623.0000000,9862.0000000,9605.0000000,9788.0000000,139978
GMKN,D,22/08/16,00:00:00,9778.0000000,9890.0000000,9736.0000000,9890.0000000,128801
GMKN,D,23/08/16,00:00:00,9914.0000000,9945.0000000,9837.0000000,9879.0000000,69117
GMKN,D,24/08/16,00:00:00,9879.0000000,9920.0000000,9740.0000000,9853.0000000,78616
GMKN,D,25/08/16,00:00:00,9847.0000000,9847.0000000,9649.0000000,9760.0000000,101426
GMKN,D,26/08/16,00:00:00,9749.0000000,9755.0000000,9542.0000000,9597.0000000,146948
GMKN,D,29/08/16,00:00:00,9556.0000000,9650.0000000,9454.0000000,9640.0000000,107805
GMKN,D,30/08/16,00:00:00,9650.0000000,9749.0000000,9605.0000000,9628.0000000,90176
GMKN,D,31/08/16,00:00:00,9656.0000000,9656.0000000,9500.0000000,9571.0000000,83295
GMKN,D,01/09/16,00:00:00,9640.0000000,9689.0000000,9582.0000000,9631.0000000,114569
GMKN,D,02/09/16,00:00:00,9657.0000000,9754.0000000,9622.0000000,9717.0000000,97680
GMKN,D,05/09/16,00:00:00,9765.0000000,9809.0000000,9671.0000000,9710.0000000,102961
GMKN,D,06/09/16,00:00:00,9711.0000000,9926.0000000,9706.0000000,9926.0000000,113236
GMKN,D,07/09/16,00:00:00,9945.0000000,9947.0000000,9845.0000000,9871.0000000,77260
GMKN,D,08/09/16,00:00:00,9894.0000000,9910.0000000,9760.0000000,9780.0000000,79379
GMKN,D,09/09/16,00:00:00,9780.0000000,9875.0000000,9720.0000000,9720.0000000,90820
GMKN,D,12/09/16,00:00:00,9667.0000000,9735.0000000,9625.0000000,9690.0000000,95319
GMKN,D,13/09/16,00:00:00,9714.0000000,9840.0000000,9627.0000000,9750.0000000,87107
GMKN,D,14/09/16,00:00:00,9751.0000000,9757.0000000,9546.0000000,9546.0000000,121432
GMKN,D,15/09/16,00:00:00,9550.0000000,9584.0000000,9405.0000000,9520.0000000,199406
GMKN,D,16/09/16,00:00:00,9500.0000000,9572.0000000,9360.0000000,9470.0000000,120554
GMKN,D,19/09/16,00:00:00,9500.0000000,9578.0000000,9436.0000000,9505.0000000,124909
GMKN,D,20/09/16,00:00:00,9527.0000000,9598.0000000,9464.0000000,9562.0000000,91264
GMKN,D,21/09/16,00:00:00,9579.0000000,9595.0000000,9404.0000000,9420.0000000,74564
GMKN,D,22/09/16,00:00:00,9460.0000000,9715.0000000,9432.0000000,9715.0000000,230734
GMKN,D,23/09/16,00:00:00,9699.0000000,9736.0000000,9526.0000000,9730.0000000,148129
